[-2, -2, 0, -1, -11, -7, -1, -1]
[-1, 1, 17, 8, 7, 2, -2, -2]
[0, -1, 11, 3, 1, 2, -1, -1]
[0, 1, -6, -7, -6, 1, 2, 0]
[0, -5, -4, 3, 1, 0, 1, 0]
[-1, 3, 19, 3, -11, -3, 4, 0]
[-2, -1, -6, -4, 0, 6, 3, 0]
[0, -7, -36, -9, 0, -5, -4, -2]
[-2, -2, -9, -1, 0, -2, -2, -1]
[-1, 0, -1, 2, 9, 3, 6, 2]
[0, -1, -4, 0, 0, -1, -4, -1]
[-1, 0, 3, 3, 3, 4, 1, 1]
[1, 1, 2, 3, 6, 10, 11, 1]
[-11, 1, 11, 1, 3, 9, 5, 2]
[1, 0, 0, 0, -4, -9, -3, 1]
[-9, 2, 13, 2, -2, 3, 2, 2]
[-4, -2, -5, -5, -4, -7, -9, -2]
[-2, -1, 0, 3, 3, 10, 2, 0]
[-4, -2, -2, 1, 1, 14, 9, 2]
[4, 0, 2, 1, 0, 7, 4, 2]
[12, 3, -2, -2, 5, 19, 19, 1]
[4, 4, -1, -3, -3, -12, -15, 1]
[-7, -6, -17, -1, -1, 2, 3, 1]
[-6, 1, 4, -2, -11, -23, -11, -1]
[-6, -1, 3, 1, -2, -15, -18, -4]
[-20, -3, 2, 0, 0, -5, 9, -4]
[0, -14, -10, -2, -13, -57, -47, -1]
[7, 1, 9, -3, -4, -17, -6, 51]
[33, 10, 20, 10, 18, 65, 23, -20]
[13, -2, 1, 0, -9, -48, -34, -3]
[8, 3, 4, 1, -5, -18, -42, -39]
[-55, 5, -7, -5, -19, -28, -50, -50]
[29, 3, -14, -1, -12, -11, -26, -29]
[57, 11, 14, 19, 11, 18, 24, 31]
[-30, 5, 1, 2, 8, 22, 22, 15]
[-25, -9, -5, -8, 0, -5, -2, -29]
[-3, 4, -4, -6, -8, -21, -26, 8]
[7, 2, 4, 5, 9, 25, 35, 17]
[-6, -1, 9, -2, -3, -2, 5, 8]
[-5, -2, 2, -1, -4, -7, -7, 4]
[-10, -2, -5, -4, 1, -5, -5, -1]
[-1, 1, 1, 6, -1, -4, -4, 0]
[-2, -1, 4, -2, -3, -2, 0, 3]
[-3, -9, -40, -6, -5, -2, -2, -2]
[-3, 6, 43, 2, -13, -6, -2, -1]
[-1, -3, -2, -2, -6, -2, -2, 1]
[-1, 2, 0, -6, -7, -1, 1, 1]
[1, 2, -24, -2, 3, 1, -1, 2]
[-2, 0, 5, -1, 2, -1, -2, -1]
[-2, -6, 4, 1, 0, -2, 0, 1]
[0, 3, 5, 6, 2, 1, 2, -1]
[0, 1, 3, 7, 3, 0, -1, 0]
[-1, 0, 4, 4, 1, -1, 0, -2]
[0, 0, -16, -2, 1, 2, 3, 1]
[-2, 3, 15, 3, -1, -10, -10, -2]
[1, 3, 24, 6, 2, -3, -3, -3]
[0, -2, -8, -2, -5, -7, -3, -1]
[0, 2, 3, 1, 0, 2, 0, 0]
[-1, -3, -7, 1, 0, 7, 7, 0]
[1, 0, 5, 0, 1, 7, 4, 2]
[-1, -2, 0, 2, 3, 3, 2, 0]
[-2, -2, -9, -2, 0, -4, 2, -4]
[-1, 3, -1, -1, 1, 4, 4, 1]
[1, -2, 1, 1, 2, 3, 4, 1]
[-2, 0, -1, -3, -5, -6, -4, 0]
[2, 1, -1, 1, 1, 7, 6, 1]
[0, 0, -4, -2, 0, 0, -4, -5]
[6, 2, -3, -3, -5, -3, 2, 1]
[-3, 1, -3, -2, -3, -8, -2, -1]
[0, -1, -2, -4, -4, -2, 2, -2]
[-21, -4, -1, 1, 4, 7, -4, -4]
[3, -2, -12, -5, -5, -2, -6, -4]
[6, -3, 2, 4, -1, -4, -8, 3]
[-9, -2, -3, -2, 2, 4, -6, 6]
[20, 0, 1, 1, 6, 18, 12, 8]
[3, -5, -4, -4, -5, -8, 18, 2]
[7, 1, 0, 3, 1, 3, 3, -4]
[-17, -1, 3, 5, 4, 10, 10, 28]
[-20, -8, -8, -8, -12, -21, -13, -1]
[54, 6, 4, 5, 5, -5, 1, 39]
[-39, 3, -1, -1, 3, 13, -21, -47]
[24, -4, -7, -3, -4, -2, -9, -67]
[-47, -7, -10, -10, -2, 2, 4, 72]
[7, 6, 21, 7, 2, 7, 14, 61]
[11, 3, 2, 2, 0, 5, 6, 30]
[-1, 6, -1, 0, -9, -25, -37, 13]
[1, -2, -3, 2, -1, -1, 0, -6]
[16, 5, 0, 2, 3, 9, 18, -33]
[2, 4, 5, 0, 1, 5, -2, -17]
[-7, -3, -5, -3, -2, -8, -4, -15]
[-1, -4, -5, -1, 1, 4, 6, -5]
[-7, 0, -1, 0, 1, -1, 2, -4]
[-1, 1, 7, 23, 8, 4, 0, -7]
[-1, -3, 1, 1, 6, -3, -2, -4]
[-3, -5, -6, -18, -11, -7, -6, -4]
[-2, -6, -13, -7, -8, 0, 1, 0]
[-1, 4, 4, -5, -3, -4, -2, -2]
[-1, -1, -4, -4, -4, -1, 0, -3]
[-1, -4, -20, -6, -1, -3, -1, -2]
[2, 5, 3, 7, 0, 2, 2, 1]
[1, 3, 2, -2, -3, -1, 0, -1]
