[8, -16, 3, 9, -22, 49, -7, 14]
[-5, 9, -2, 6, 32, 33, -2, 6]
[-11, 5, -2, 6, 28, 27, 32, -15]
[-11, -5, -1, -11, -10, -24, -35, -46]
[-12, 16, 2, 2, 30, 19, 2, -11]
[20, 2, 1, -4, -46, -50, 54, 31]
[-2, 19, 3, 1, 16, 45, 46, 4]
[-10, 7, -4, -1, 10, -26, -47, -39]
[-9, 8, -2, -1, 17, 18, -2, 24]
[-34, -44, -11, -12, -33, -9, -75, -57]
[-35, -7, -2, -1, 7, -9, -76, -84]
[-15, -11, -7, -6, 4, 6, -2, 4]
[-24, 3, -3, -6, -15, -16, -14, -31]
[8, -29, 2, 3, 0, 1, 14, 19]
[7, -5, -1, 4, 1, -9, 11, 17]
[-7, -5, -5, -3, 10, -14, -27, -28]
[1, 0, -3, -4, -6, -10, -20, -1]
[5, 7, 1, -1, 2, 11, -6, 13]
[-1, -1, -2, -1, -3, -7, 13, -1]
[26, 14, 4, 8, 6, 19, 57, 58]
[4, 7, 0, -4, 4, 2, 9, 11]
[-13, -23, -4, -5, -15, -3, -22, -45]
[-8, -3, -2, -4, -3, -14, -5, -9]
[-5, -2, -4, 2, 1, 1, -11, -6]
[-5, -1, 0, -4, 7, 4, 5, 2]
[4, 7, 3, 2, 9, -14, 0, 4]
[0, -2, 0, -17, 2, 3, -20, 0]
[4, -5, 14, 29, -46, -26, -35, -15]
[-1, 1, -4, 5, 8, -22, 6, 7]
[-1, -3, 8, -35, 10, 10, 62, 11]
[-13, -23, -21, 7, -53, -11, -80, -32]
[7, 17, 25, 71, 57, -39, 8, 25]
[-7, -3, -23, -26, 6, -20, -13, -2]
[3, -17, -15, -30, -20, 35, 10, -4]
[0, 3, -3, 4, 35, -5, 15, 7]
[4, -8, 19, 31, -47, -67, -10, 7]
[1, 2, 24, -9, -25, 29, -17, -33]
[5, -20, 25, -6, 35, 49, 2, 4]
[12, 24, -13, -1, 8, -49, -29, 29]
[-9, -8, -11, -41, -49, -2, 70, -11]
[-10, -13, 0, 8, -3, -8, -48, -15]
[-8, -16, -9, -1, -12, 54, 8, -11]
[-7, -11, -3, 5, -37, -30, -6, -11]
[-5, -23, -13, -21, -17, -2, 6, -11]
[1, -4, 7, 16, -5, 6, -14, -2]
[-11, -4, 3, 11, 14, 21, -5, -14]
[-12, -2, -9, -7, 0, 6, 8, -17]
[4, 4, 1, 1, 24, 21, 35, 15]
[-5, -13, -6, -4, -6, 14, 23, -3]
[24, 3, 4, 11, 18, 15, 43, 67]
[2, 11, 0, 1, 23, -3, -17, -11]
[-8, -16, -9, -1, -12, 54, 8, -11]
[16, -1, 2, 9, -7, 6, 39, 28]
[4, -1, 2, -2, -4, -7, 24, 0]
[-4, 11, 0, 0, 11, 4, -10, -8]
[-13, -15, -6, -11, -7, 17, -15, -18]
[7, 4, -3, 6, 5, 11, 48, 31]
[9, -7, 0, 5, -15, -4, -3, 12]
[-6, -8, -2, -1, -12, -14, -19, -13]
[9, 7, 1, 1, 7, 15, 37, 33]
[-4, -1, -1, 2, -16, -10, -7, 3]
[-4, -16, 0, 0, -3, 4, 5, -7]
[3, -5, 1, -4, -8, -7, -3, 5]
[-4, 4, -2, 3, 0, -2, 3, -7]
[9, 9, 1, 7, 11, -2, 28, 8]
[8, 3, -1, 2, 1, 14, 26, 25]
[2, 4, 2, 1, 3, -1, 5, 0]
[-7, -1, 0, -1, -8, -6, -7, -14]
[-3, -7, -2, -6, -3, 0, 3, 2]
[-5, 0, -3, 1, 7, -15, -34, -16]
[-1, -1, -4, 9, 1, 6, -2, -3]
[-1, 1, 11, 36, 32, 7, -4, -6]
[1, -5, 5, -6, -29, 34, -1, -15]
[-7, 1, 2, 16, -17, -38, -33, -11]
[-1, -7, -3, -1, 22, 5, -28, -8]
[-8, -2, -1, -5, 35, 39, -20, -18]
[6, 12, 39, 6, -7, 31, 4, 5]
[-6, -17, 4, 26, 11, 11, -43, -17]
[-11, -24, 6, -28, -58, 22, -24, -20]
[13, 16, 2, 41, -46, -62, 23, 8]
[1, -7, -9, -17, 32, 73, -39, -11]
[15, 16, 38, -18, 16, -73, -29, 19]
[0, 0, -11, 35, 23, 21, 127, 22]
[3, 6, 0, 5, -21, -24, -8, -3]
[-1, 6, 4, 20, -32, -70, -77, 0]
[-4, -8, -18, -12, -1, -1, 36, 3]
[0, 1, -8, -6, 9, 32, 15, -4]
[3, -10, 1, -7, -1, -22, -22, 3]
[0, -5, -2, -8, 0, 29, 13, 6]
[-3, 7, -3, -9, -7, 1, -40, -8]
[-1, 9, -4, 1, 0, -5, -12, -7]
[-1, -21, -5, -12, -10, 8, 2, -1]
[29, 9, 1, -2, -17, -10, 25, 66]
[-15, -12, -5, -5, -19, -12, -52, -57]
[-18, 0, -2, 0, -6, -20, -46, -51]
[-7, 0, 0, -6, 1, 11, -6, -8]
[0, 7, -4, -2, 12, 11, 42, 55]
[71, 32, 8, 5, 24, 46, 119, 126]
[1, 3, -1, 2, 1, -9, -17, -12]
[-10, -11, -5, -2, -9, 11, 6, -12]
[3, -18, 1, -6, -16, -13, -6, 4]
[-8, 8, 0, -1, 9, 4, -13, -28]
[0, -14, -1, 1, -16, 1, 7, 0]
[-18, -4, -2, -2, 4, -1, -30, -37]
[-3, 3, -1, -2, 6, 10, 9, -10]
[3, 2, 1, 3, 9, 0, 18, 22]
[3, 0, 0, 1, 0, 2, 0, 7]
[2, -1, -2, 1, 4, 4, 14, 3]
[-4, -3, 1, -5, -9, -2, -3, 7]
[2, 3, 2, -1, 3, 7, 33, 21]
[1, -4, -1, -1, 0, 4, 1, -1]
[0, -1, 1, -1, -6, -9, -10, -4]
[4, -3, 1, 0, -11, -10, 1, 8]
[-4, -1, 0, -2, 0, -21, -16, -3]
[5, -6, -2, -3, -19, 35, 11, 7]
[-4, -3, -4, -17, -7, 0, -7, -7]
[-4, -12, -5, 0, -17, -5, -42, -22]
[2, 0, -10, -12, 19, 8, 17, 4]
[5, 16, 9, 21, 19, -24, 22, -4]
[2, -4, -9, -13, -42, -41, -17, 2]
[-8, -1, -30, 25, 24, 31, 33, -14]
[-9, -14, 21, 12, -50, -86, -97, -24]
[0, 6, -17, 39, 63, 4, 87, 22]
[-8, -10, -30, -16, 27, -53, -30, -8]
[-2, -13, -25, -30, -21, -69, -54, 19]
[11, 24, 14, -3, 31, 41, 8, 3]
[-2, -3, 15, 11, -13, -9, 8, 6]
[-4, -19, -26, -33, -55, 14, -45, -14]
[6, -4, -1, -21, -39, -3, 28, 8]
[-8, -21, -1, 5, -5, 40, -16, -25]
[-1, -3, -3, -5, -10, -23, 19, 3]
[4, 2, 8, -4, -43, -31, -29, -4]
[2, 19, 4, -9, 6, 0, 9, -1]
[4, -15, 3, -7, -10, 7, 6, 0]
[-7, 12, -2, 5, 23, 14, -15, -18]
[2, 3, 0, -2, 0, 12, 22, 17]
[-16, -3, 0, 10, 15, -4, -4, -49]
[-12, -5, 7, -2, -6, -1, -39, -34]
[8, -15, -4, 2, -9, 6, 11, 7]
[9, 4, -3, 2, -6, 12, 37, 24]
[2, -8, 1, 0, -9, 6, 7, 3]
[-9, -12, -1, 0, -19, -25, -25, -29]
[10, 1, 1, 1, 1, -2, 2, 29]
[0, 2, 0, -3, -4, -15, -12, -12]
[9, 5, 2, -3, 13, 9, 0, -6]
[10, 16, -1, 2, 3, 12, 25, 43]
[-9, -19, -4, -5, -15, -12, -13, -18]
[11, -14, 1, 0, -5, -1, 42, 42]
[-3, -6, -2, -3, -6, -18, -36, -5]
[-3, 3, 1, 2, -4, -3, 5, -1]
[10, 11, 0, 3, 11, 6, 10, 20]
[-1, 2, 1, -2, -5, 1, 7, -13]
[4, 4, 2, 2, 0, -1, -16, 10]
[-2, 2, -1, -2, 0, 23, 17, -6]
[1, 1, 0, 3, -1, -7, -7, 6]
[-6, -5, -2, -4, -5, 1, -13, -18]
[-3, -3, 0, -1, -3, -4, 8, 2]
[1, -6, -2, 1, 6, 3, 15, 9]
[3, 4, -3, 6, 16, -4, 30, 12]
[-2, -6, -1, 0, -9, 7, 1, 0]
[-10, -14, -22, -22, -8, 35, -35, -27]
[1, 10, 43, 1, -60, -42, -101, -26]
[-5, -7, -14, -5, 58, 41, 34, 8]
[3, 7, -6, -28, 7, 27, 47, 10]
[2, 3, 13, 66, 37, -41, 0, 9]
[-5, -13, 8, -29, -3, -28, 23, 7]
[-6, 7, 12, -51, 38, 31, -35, -15]
[2, 14, 12, 15, 42, -19, 42, 25]
[-13, -38, -17, -25, -28, 45, 33, -31]
[14, 52, -13, -23, 67, -63, -15, 12]
[-5, 1, -14, 34, 0, -65, -85, -12]
[-7, -29, -6, -34, -37, 10, -26, -11]
[-8, 1, -20, -12, -14, 63, 10, -4]
[-1, -24, -10, -24, -21, 42, 8, 1]
[4, 4, 19, 24, 44, 34, -12, 0]
[1, 13, 4, 5, 11, -4, 13, 14]
[-6, -10, -3, -15, -1, -2, -3, -19]
[2, 20, 1, 7, 5, 14, 23, 17]
[-14, -2, -2, -3, 6, 20, 1, -35]
[0, 0, 0, -1, -4, -13, -9, -8]
[16, 5, 2, 11, 0, 12, 37, 53]
[-7, 20, -3, -7, -3, -1, -10, -15]
[-5, -11, -4, -9, 8, 15, -14, -29]
[-24, 60, -4, -2, -2, -9, -13, -28]
[-4, -33, -1, -5, -3, -3, 1, -2]
[0, -5, 1, -4, -2, -4, 4, 16]
[-5, 44, -2, -1, -2, -5, -10, -9]
[9, -6, 0, 2, -12, 11, 26, 26]
[12, -14, 0, 3, 9, 64, 59, 28]
[12, 8, 2, -1, 6, 14, 30, 16]
[-5, 0, -4, -2, -5, -14, -11, -1]
[4, -1, 1, 3, -4, 4, 12, 11]
[6, -1, -1, 2, 6, 5, 10, 10]
[-6, -4, -2, -2, -9, -7, -22, -20]
[-6, -5, 2, 1, -6, -5, -16, -24]
[3, -8, -1, 1, -5, -8, -9, 9]
[-4, -2, 2, 2, 6, -10, -19, -10]
[-2, 1, 5, 6, 7, 3, 15, -4]
[25, 22, 26, 41, 25, 47, 53, 20]
[-16, -23, -33, -15, -46, -41, -63, -23]
[-5, -2, -28, 39, 5, 95, 70, 15]
[17, 15, 12, 16, -57, -5, 7, -3]
[-3, -5, -16, -38, -63, -4, -58, -16]
[5, -9, 15, -4, 3, 18, -3, 13]
