[31, 8, 7, -16, 2, 7, 0, -1]
[19, 2, -17, -11, 5, 4, -1, 6]
[16, 1, 1, -1, -2, -3, -13, -2]
[14, -3, 2, -33, -7, -8, 5, 6]
[20, 2, 1, -26, -4, 0, -8, 3]
[7, 0, -4, 45, -2, -3, -6, 2]
[-11, 1, -29, -14, -1, -5, -8, 3]
[42, 3, -27, -36, -4, -1, 2, -8]
[5, 0, -22, -1, -6, -6, -3, 0]
[-17, -2, 9, -2, -4, -5, 7, -1]
[-1, 1, 29, 38, -3, -4, -4, -2]
[15, 2, 1, -4, -4, -2, -6, 3]
[11, -7, -46, 40, 12, 1, -1, 1]
[-10, -2, 5, 0, 0, 2, 1, 0]
[3, 4, 33, 68, 2, -1, 1, -1]
[3, -2, -53, 6, -3, -3, -2, -4]
[-14, 5, 9, -13, -4, -4, 1, -4]
[-3, 1, -38, -30, -8, -6, -2, -3]
[3, -11, 6, 6, -3, 4, 1, -3]
[2, 6, -6, -36, 11, -1, -2, 0]
[1, 1, 2, 0, 2, 6, 2, 0]
[-4, 2, 18, -13, -11, 1, 2, -1]
[5, 5, 1, -24, 19, 3, -1, 0]
[1, 6, 6, 6, -15, -4, -1, -2]
[7, 9, -2, -31, -6, -3, 0, -2]
[11, -8, -24, -28, -4, -12, 0, 1]
[-13, -4, -18, -15, 8, -1, -3, -3]
[15, -15, -23, -50, -12, -8, -5, -2]
[-11, -28, -43, 90, -4, -6, 2, 2]
[15, 37, -2, -56, -20, -8, -4, 3]
[26, 32, 20, 31, -6, -1, 1, 4]
[-9, -8, 4, -69, -12, -3, 0, -4]
[39, -9, -13, -25, 2, 5, -7, 5]
[8, 2, 0, -8, 23, -5, 4, 5]
[-22, -10, 93, 78, 45, 13, 0, 0]
[-40, 6, -52, -76, -14, -2, 1, -8]
[21, 33, 65, 45, -6, -1, 5, -4]
[-7, 25, 5, 20, -24, 11, 2, 0]
[6, 4, -27, 17, -18, -10, 1, 1]
[5, 13, 8, 46, 5, 6, 0, 10]
[-25, -3, -37, 18, -6, 0, -6, -2]
[33, -8, 14, 39, -5, -5, -1, -3]
[19, -11, 22, -15, 2, 4, 3, 1]
[7, 1, 1, -35, -8, -1, -1, 4]
[-7, -5, -22, 54, -7, 5, 0, -3]
[11, 1, 14, -22, -1, -3, -1, 0]
[-23, 4, 1, -41, -7, -10, -2, -6]
[2, -8, -23, 9, 7, 5, 0, -5]
[3, -5, 53, -14, -3, 1, 6, 5]
[-4, -5, -26, 24, 11, 11, -3, 0]
[39, 2, 33, 11, 0, -6, 7, 2]
[50, -5, -3, -58, 2, -14, 29, -12]
[-29, -2, 9, -33, -3, 11, 69, -22]
[-104, -10, 11, -35, -6, -6, -35, 16]
[1, -6, -47, -73, -11, -2, -21, 19]
[39, 5, -3, 31, 8, 3, 10, 10]
[-12, -1, 11, 26, -1, -1, -15, -1]
[21, 1, -18, 29, 9, -2, -20, -3]
[-34, -2, 22, -38, 1, 2, -1, -8]
[-14, -3, -24, 44, 0, -4, -19, -2]
[-38, -1, 27, 2, -3, -4, -18, -25]
[-11, 4, -13, -2, -7, -3, -11, 0]
[15, -9, -72, -2, -2, -6, -2, 0]
[-6, -5, 16, 38, -8, -4, 1, -5]
[11, -8, -22, -43, -7, -6, 1, 3]
[23, 3, 12, 58, 14, -2, 1, 5]
[30, 10, 28, -24, -1, 1, 0, -5]
[3, 5, 26, -4, 1, 4, 4, 2]
[-15, -5, -4, 29, -2, -2, -3, -5]
[-15, 8, 6, 8, 4, 5, -1, 0]
[-2, -2, 15, 49, -1, -5, 1, 4]
[5, 0, 31, -17, -13, -6, -1, 1]
[5, -1, 25, -24, -8, -2, -2, 1]
[2, 5, -12, -9, -13, 8, 0, 0]
[0, -4, -58, -30, -8, -7, 1, -1]
[-3, 1, 0, 6, -6, -10, -3, -2]
[2, 2, -1, 3, -1, 4, -2, 1]
[3, 6, 13, -2, -16, 6, 0, -1]
[-7, -4, 17, 15, 18, 15, 1, 0]
[5, 2, 19, 11, -4, -2, -2, 2]
[-2, 5, 19, 51, 1, -1, -1, -1]
